CUE, TARGET, FSG
ADULTS, CHILDREN,0.267
ADULTS, PARENTS,0.13
ADULTS, CHILD,0.068
ADULTS, KIDS,0.068
ADULTS, PEOPLE,0.062
ADULTS, GROWN-UPS,0.048
ADULTS, OLD,0.041
ADULTS, MATURE,0.034
ADULTS, ELDERS,0.021
ADULTS, AUTHORITY,0.014
ADULTS, BIG,0.014
ADULTS, BORING,0.014
ADULTS, MALES,0.014
ADULTS, OLDER,0.014
ADULTS, TEENAGERS,0.014
ADULTS, WISE,0.014
ADULTS, X-RATED,0.014
ADVANCE, FORWARD,0.23
ADVANCE, MOVE,0.128
ADVANCE, AHEAD,0.074
ADVANCE, GO,0.041
ADVANCE, PAY,0.027
ADVANCE, RETREAT,0.027
ADVANCE, BEHIND,0.02
ADVANCE, DECLINE,0.02
ADVANCE, FURTHER,0.02
ADVANCE, SMART,0.02
ADVANCE, ACHIEVE,0.014
ADVANCE, CASH,0.014
ADVANCE, CHARGE,0.014
ADVANCE, CLASS,0.014
ADVANCE, EXCEL,0.014
ADVANCE, GAME,0.014
ADVANCE, JOB,0.014
ADVANCE, MONEY,0.014
ADVANCE, PASS,0.014
ADVANCE, PROGRESS,0.014
ADVANCE, PROMOTION,0.014
ADVENTURE, ISLAND,0.299
ADVENTURE, FUN,0.123
ADVENTURE, EXCITEMENT,0.078
ADVENTURE, TRIP,0.052
ADVENTURE, JOURNEY,0.045
ADVENTURE, ACTION,0.019
ADVENTURE, EXCITING,0.019
ADVENTURE, BOOK,0.013
ADVENTURE, BORING,0.013
ADVENTURE, DANGER,0.013
ADVENTURE, EXPEDITION,0.013
ADVENTURE, HIKE,0.013
ADVENTURE, INDIANA JONES,0.013
ADVENTURE, SAFARI,0.013
ADVENTURE, SPACE,0.013
ADVENTURE, TELEVISION,0.013
ADVENTURE, THRILL,0.013
ADVENTURE, WILD,0.013
ADVENTUROUS, DARING,0.105
ADVENTUROUS, FUN,0.077
ADVENTUROUS, BORING,0.056
ADVENTUROUS, WILD,0.049
ADVENTUROUS, BRAVE,0.035
ADVENTUROUS, OUTGOING,0.035
ADVENTUROUS, EXCITING,0.028
ADVENTUROUS, RISK,0.028
ADVENTUROUS, SPONTANEOUS,0.028
ADVENTUROUS, CURIOUS,0.021
ADVENTUROUS, DANGEROUS,0.021
ADVENTUROUS, SCARY,0.021
ADVENTUROUS, TRIP,0.021
ADVENTUROUS, ARMY,0.014
ADVENTUROUS, COURAGEOUS,0.014
ADVENTUROUS, DULL,0.014
ADVENTUROUS, EXPLORE,0.014
ADVENTUROUS, EXPLORER,0.014
ADVENTUROUS, ME,0.014
ADVENTUROUS, SAFARI,0.014
ADVENTUROUS, SCARED,0.014
ADVENTUROUS, TIMID,0.014
ADVENTUROUS, TRAVELER,0.014
ADVERB, ADJECTIVE,0.274
ADVERB, NOUN,0.205
ADVERB, VERB,0.158
ADVERB, ENGLISH,0.068
ADVERB, PRONOUN,0.021
ADVERB, PROVERB,0.021
ADVERB, WORD,0.021
ADVERB, GRAMMAR,0.014
ADVERB, MODIFY,0.014
ADVERB, QUICKLY,0.014
ADVERB, SLOWLY,0.014
ADVERB, SYNONYM,0.014
ADVERSARY, ENEMY,0.197
ADVERSARY, OPPONENT,0.132
ADVERSARY, FRIEND,0.086
ADVERSARY, FOE,0.053
ADVERSARY, COMPETITION,0.02
ADVERSARY, AGAINST,0.013
ADVERSARY, ALLY,0.013
ADVERSARY, BAD,0.013
ADVERSARY, DIFFERENT,0.013
ADVERSARY, OPPOSITE,0.013
ADVERSARY, PERSON,0.013
ADVERSARY, VOCABULARY,0.013
ADVERTISEMENT, TELEVISION,0.138
ADVERTISEMENT, COMMERCIAL,0.125
ADVERTISEMENT, NEWSPAPER,0.118
ADVERTISEMENT, MAGAZINE,0.079
ADVERTISEMENT, BILLBOARD,0.066
ADVERTISEMENT, PRODUCT,0.046
ADVERTISEMENT, SELL,0.039
ADVERTISEMENT, AD,0.02
ADVERTISEMENT, BUY,0.02
ADVERTISEMENT, PROPAGANDA,0.02
ADVERTISEMENT, SALE,0.02
ADVERTISEMENT, SIGN,0.02
ADVERTISEMENT, AGENCY,0.013
ADVERTISEMENT, ARTICLE,0.013
ADVERTISEMENT, BUSINESS,0.013
ADVERTISEMENT, CAR,0.013
ADVERTISEMENT, MONEY,0.013
ADVERTISEMENT, PICTURE,0.013
ADVICE, HELP,0.236
ADVICE, COUNSEL,0.077
ADVICE, GOOD,0.062
ADVICE, GIVE,0.041
ADVICE, OPINION,0.041
ADVICE, FRIEND,0.036
ADVICE, SUGGESTION,0.031
ADVICE, MOTHER,0.026
ADVICE, PARENT,0.026
ADVICE, TALK,0.026
ADVICE, CONSENT,0.021
ADVICE, BAD,0.015
ADVICE, COLUMN,0.015
ADVICE, WORD,0.015
ADVICE, CHOICE,0.01
ADVICE, COMMENT,0.01
ADVICE, FREE,0.01
ADVICE, IDEA,0.01
ADVICE, LISTEN,0.01
ADVICE, TELL,0.01
ADVIL, HEADACHE,0.18
ADVIL, TYLENOL,0.18
ADVIL, PAIN,0.16
ADVIL, ASPIRIN,0.113
ADVIL, MEDICINE,0.093
ADVIL, PILL,0.067
ADVIL, CRAMP,0.02
ADVIL, HAMMER,0.02
ADVIL, RELIEF,0.02
ADVIL, ACHE,0.013
ADVIL, BAYER,0.013
ADVIL, DRUG,0.013
ADVIL, RELIEVE,0.013
ADVISE, HELP,0.261
ADVISE, COUNSEL,0.105
ADVISE, TELL,0.033
ADVISE, FRIEND,0.026
ADVISE, SUGGEST,0.026
ADVISE, ADVICE,0.02
ADVISE, GIVE,0.02
ADVISE, MOM,0.02
ADVISE, OPINION,0.02
ADVISE, TALK,0.02
ADVISE, TEACH,0.02
ADVISE, ACADEMIC,0.013
ADVISE, COLUMN,0.013
ADVISE, COUNSELOR,0.013
ADVISE, GUIDE,0.013
ADVISE, INFORM,0.013
ADVISE, LECTURE,0.013
ADVISE, LUCI,0.013
ADVISE, TEACHER,0.013
AEROBICS, EXERCISE,0.327
AEROBICS, SWEAT,0.127
AEROBICS, DANCE,0.073
AEROBICS, WORKOUT,0.067
AEROBICS, FUN,0.04
AEROBICS, SHAPELY,0.033
AEROBICS, FITNESS,0.027
AEROBICS, JUMP,0.027
AEROBICS, GIRLS,0.02
AEROBICS, PAIN,0.02
AEROBICS, RUN,0.02
AEROBICS, STEP,0.02
AEROBICS, TIRING,0.02
AEROBICS, ACTIVITY,0.013
AEROBICS, SPORT,0.013
AFFAIR, CHEAT,0.142
AFFAIR, LOVE,0.135
AFFAIR, SEX,0.074
AFFAIR, ADULTERY,0.068
AFFAIR, MARRIAGE,0.068
AFFAIR, EVENT,0.034
AFFAIR, FAMILY,0.027
AFFAIR, RELATIONSHIP,0.027
AFFAIR, FLING,0.02
AFFAIR, PARTY,0.02
AFFAIR, PEOPLE,0.02
AFFAIR, ROMANCE,0.02
AFFAIR, WRONG,0.02
AFFAIR, CURRENT,0.014
AFFAIR, DIVORCE,0.014
AFFAIR, HAPPENING,0.014
AFFAIR, INFIDELITY,0.014
AFFAIR, LUST,0.014
AFFAIR, WOMAN,0.014
AFFECT, EFFECT,0.224
AFFECT, CAUSE,0.132
AFFECT, BOTHER,0.066
AFFECT, CHANGE,0.066
AFFECT, INFLUENCE,0.033
AFFECT, FEELING,0.026
AFFECT, DEFECT,0.02
AFFECT, HARM,0.02
AFFECT, EFFORT,0.013
AFFECT, EMOTION,0.013
AFFECT, HURT,0.013
AFFECT, IMPACT,0.013
AFFECT, PLUG,0.013
AFFECT, RESPONSE,0.013
AFFECT, RESULT,0.013
AFFECT, TOUCH,0.013
AFFECTION, LOVE,0.8
AFFECTION, HUG,0.04
AFFECTION, CARE,0.027
AFFECTION, KISS,0.013
AFFECTION, LUST,0.013
AFFECTION, SHOW,0.013
AFRAID, SCARE,0.604
AFRAID, FEAR,0.076
AFRAID, DARK,0.042
AFRAID, FRIGHT,0.021
AFRAID, GHOST,0.021
AFRAID, ALONE,0.014
AFRAID, BRAVE,0.014
AFRAID, QUIET,0.014
AFRAID, RUN,0.014
AFRICA, CONTINENT,0.234
AFRICA, BLACK,0.145
AFRICA, COUNTRY,0.076
AFRICA, APARTHEID,0.062
AFRICA, JUNGLE,0.048
AFRICA, HOT,0.034
AFRICA, SOUTH,0.034
AFRICA, ASIA,0.028
AFRICA, ANIMALS,0.021
AFRICA, DESERT,0.021
AFRICA, ELEPHANT,0.021
AFRICA, EXOTIC,0.014
AFRICA, FREEDOM,0.014
AFRICA, GREEN,0.014
AFRICA, LION,0.014
AFRICA, POOR,0.014
AFTER, BEFORE,0.571
AFTER, LATER,0.117
AFTER, NOON,0.084
AFTER, DARK,0.032
AFTER, MATH,0.026
AFTER, NOW,0.019
AFTER, HOURS,0.013
AFTER, MORNING,0.013
AFTER, POST,0.013
AFTER, TOMORROW,0.013
AFTERNOON, NIGHT,0.144
AFTERNOON, EVENING,0.123
AFTERNOON, HOT,0.103
AFTERNOON, SUN,0.075
AFTERNOON, LUNCH,0.068
AFTERNOON, MORNING,0.068
AFTERNOON, DAY,0.055
AFTERNOON, NAP,0.041
AFTERNOON, MIDDAY,0.027
AFTERNOON, SUNNY,0.027
AFTERNOON, DAYTIME,0.021
AFTERNOON, SOAP,0.021
AFTERNOON, CLASS,0.014
AFTERNOON, HOME,0.014
AFTERNOON, LATE,0.014
AFTERNOON, MIDNIGHT,0.014
AFTERNOON, OFF,0.014
AFTERNOON, SUNDAY,0.014
AFTERNOON, SUNSET,0.014
AFTERNOON, TIRED,0.014
AGAIN, REPEAT,0.336
AGAIN, OVER,0.112
AGAIN, NEVER,0.066
AGAIN, AGAIN,0.046
AGAIN, STOP,0.033
AGAIN, RE-DO,0.026
AGAIN, TRY,0.026
AGAIN, TWICE,0.026
AGAIN, ONCE,0.02
AGAIN, DO,0.013
AGAIN, NOT,0.013
AGAIN, NOW,0.013
AGAINST, FOR,0.312
AGAINST, ODDS,0.09
AGAINST, ANTI,0.049
AGAINST, OPPOSE,0.049
AGAINST, WITH,0.042
AGAINST, NO,0.035
AGAINST, WILL,0.035
AGAINST, CON,0.028
AGAINST, FIGHT,0.028
AGAINST, REBEL,0.028
AGAINST, ENEMY,0.014
AGAINST, FORCE,0.014
AGAINST, LEAN,0.014
AGAINST, PRO,0.014
AGAINST, RESIST,0.014
AGAINST, TOGETHER,0.014
AGE, OLD,0.391
AGE, YEAR,0.102
AGE, YOUNG,0.076
AGE, TIME,0.046
AGE, EIGHTEEN,0.025
AGE, NINETEEN,0.025
AGE, NUMBER,0.025
AGE, TWENTY ONE,0.025
AGE, TWENTY,0.02
AGE, BIRTHDAY,0.015
AGE, MATURITY,0.015
AGE, WISDOM,0.015
AGE, BEAUTY,0.01
AGE, DRINKING,0.01
AGE, ERA,0.01
AGE, LIMIT,0.01
AGE, PEOPLE,0.01
AGE, SEVENTEEN,0.01
AGE, SEX,0.01
AGE, WEIGHT,0.01
AGENCY, COMPANY,0.088
AGENCY, WORK,0.081
AGENCY, BUSINESS,0.068
AGENCY, INSURANCE,0.068
AGENCY, OFFICE,0.061
AGENCY, TRAVEL,0.047
AGENCY, GOVERNMENT,0.041
AGENCY, PLACE,0.041
AGENCY, CORPORATION,0.034
AGENCY, HELP,0.034
AGENCY, JOB,0.027
AGENCY, FIRM,0.02
AGENCY, ADVERTISING,0.014
AGENCY, BUILDING,0.014
AGENCY, BUREAU,0.014
AGENCY, EMPLOYMENT,0.014
AGENCY, GROUP,0.014
AGENCY, TALENT,0.014
AGENCY, TEMPORARY,0.014
AGENDA, SCHEDULE,0.259
AGENDA, LIST,0.17
AGENDA, PLAN,0.143
AGENDA, CALENDAR,0.034
AGENDA, MEETING,0.034
AGENDA, BOOK,0.027
AGENDA, WORK,0.027
AGENDA, BUSY,0.02
AGENDA, AMERICAN,0.014
AGENDA, ITINERARY,0.014
AGENDA, ORDER,0.014
AGENDA, ORGANIZE,0.014
AGENDA, ROLL,0.014
AGENDA, THINGS,0.014
AGENT, FBI,0.123
AGENT, SECRET,0.116
AGENT, INSURANCE,0.068
AGENT, TRAVEL,0.055
AGENT, UNDERCOVER,0.041
AGENT, OO7,0.034
AGENT, FEDERAL,0.027
AGENT, HELP,0.027
AGENT, PERSON,0.027
AGENT, REAL ESTATE,0.027
AGENT, SPORTS,0.027
AGENT, ACTOR,0.021
AGENT, GOVERNMENT,0.021
AGENT, REPRESENTATIVE,0.021
AGENT, SPY,0.021
AGENT, AUTHORITY,0.014
AGENT, BOND,0.014
AGENT, DETECTIVE,0.014
AGENT, MODEL,0.014
AGENT, MONEY,0.014
AGENT, OFFICER,0.014
AGENT, ORANGE,0.014
AGENT, POLICE,0.014
AGENT, SALES,0.014
AGGRAVATE, ANNOY,0.303
AGGRAVATE, IRRITATE,0.125
AGGRAVATE, BOTHER,0.086
AGGRAVATE, MAD,0.086
AGGRAVATE, ANGER,0.079
AGGRAVATE, ASSAULT,0.046
AGGRAVATE, PISS OFF,0.039
AGGRAVATE, ANGRY,0.033
AGGRAVATE, FRUSTRATE,0.02
AGGRAVATE, AGITATE,0.013
AGGRAVATE, SISTER,0.013
AGGRESSIVE, MEAN,0.099
AGGRESSIVE, STRONG,0.079
AGGRESSIVE, FIGHT,0.053
AGGRESSIVE, PUSHY,0.046
AGGRESSIVE, ANGRY,0.04
AGGRESSIVE, FORCEFUL,0.04
AGGRESSIVE, PASSIVE,0.04
AGGRESSIVE, FORWARD,0.026
AGGRESSIVE, ROUGH,0.026
AGGRESSIVE, ANGER,0.02
AGGRESSIVE, SEX,0.02
AGGRESSIVE, BAD,0.013
AGGRESSIVE, GIRLS,0.013
AGGRESSIVE, HIT,0.013
AGGRESSIVE, MEN,0.013
AGGRESSIVE, OUTGOING,0.013
AGGRESSIVE, PERSISTENT,0.013
AGGRESSIVE, POWERFUL,0.013
AGGRESSIVE, RUDE,0.013
AGGRESSIVE, SHY,0.013
AGONY, PAIN,0.649
AGONY, DEFEAT,0.11
AGONY, ECSTASY,0.019
AGONY, FEAR,0.019
AGONY, HURT,0.019
AGONY, MISERY,0.019
AGONY, HATE,0.013
AGONY, HEARTACHE,0.013
AGREE, DISAGREE,0.393
AGREE, YES,0.097
AGREE, COMPROMISE,0.028
AGREE, CONSENT,0.028
AGREE, COMPLY,0.021
AGREE, PLEASE,0.021
AGREE, COINCIDE,0.014
AGREE, HARMONY,0.014
AGREE, SAME,0.014
AGREE, SHAMPOO,0.014
AGREE, SIMILAR,0.014
AGREEMENT, DISAGREEMENT,0.164
AGREEMENT, CONTRACT,0.151
AGREEMENT, COMPROMISE,0.048
AGREEMENT, YES,0.048
AGREEMENT, PACT,0.041
AGREEMENT, AGREE,0.021
AGREEMENT, ARGUMENT,0.021
AGREEMENT, HARMONY,0.021
AGREEMENT, SETTLEMENT,0.021
AGREEMENT, BELIEVE,0.014
AGREEMENT, BET,0.014
AGREEMENT, COMPLY,0.014
AGREEMENT, CONSENT,0.014
AGREEMENT, DOCUMENT,0.014
AGREEMENT, TOGETHER,0.014
AGREEMENT, UNDERSTAND,0.014
AGREEMENT, WRITTEN,0.014
AGRICULTURE, FARM,0.283
AGRICULTURE, PLANT,0.164
AGRICULTURE, LAND,0.053
AGRICULTURE, CROPS,0.033
AGRICULTURE, FARMER,0.033
AGRICULTURE, FOOD,0.033
AGRICULTURE, GRASS,0.026
AGRICULTURE, VEGETABLES,0.026
AGRICULTURE, GREEN,0.02
AGRICULTURE, COW,0.013
AGRICULTURE, EARTH,0.013
AGRICULTURE, ENVIRONMENT,0.013
AGRICULTURE, FIELD,0.013
AGRICULTURE, GARDEN,0.013
AGRICULTURE, GROW,0.013
AGRICULTURE, MIDWEST,0.013
AGRICULTURE, ORANGES,0.013
AGRICULTURE, TREES,0.013
AHEAD, BEHIND,0.424
AHEAD, FORWARD,0.136
AHEAD, FRONT,0.068
AHEAD, BEFORE,0.061
AHEAD, GO,0.03
AHEAD, STRAIGHT,0.023
AHEAD, BACK,0.015
AHEAD, BEYOND,0.015
AHEAD, FAR,0.015
AHEAD, FUTURE,0.015
AHEAD, LEAD,0.015
AHEAD, SIGN,0.015
AHOY, SHIP,0.264
AHOY, HELLO,0.135
AHOY, MATE,0.081
AHOY, CHIPS,0.061
AHOY, COOKIES,0.061
AHOY, CAPTAIN,0.054
AHOY, BOAT,0.041
AHOY, HAPPY,0.027
AHOY, SAILOR,0.027
AHOY, GOODBYE,0.02
AHOY, SAILING,0.02
AHOY, HEY,0.014
AHOY, HI,0.014
AHOY, LAND,0.014
AHOY, PIRATES,0.014
AID, HELP,0.432
AID, FIRST,0.291
AID, BANDAID,0.081
AID, FINANCIAL,0.061
AID, MONEY,0.02
AID, HOSPITAL,0.014
AID, INJURY,0.014
AIDS, DISEASE,0.329
AIDS, DEATH,0.224
AIDS, HELP,0.046
AIDS, HIV,0.046
AIDS, SCARY,0.046
AIDS, SEX,0.033
AIDS, DEAD,0.026
AIDS, SAD,0.026
AIDS, VIRUS,0.026
AIDS, SICK,0.02
AIDS, GAY,0.013
AIDS, HEALTH,0.013
AIDS, KILL,0.013
AIDS, RESEARCH,0.013
AIM, FIRE,0.322
AIM, SHOOT,0.123
AIM, GOAL,0.096
AIM, TARGET,0.089
AIM, TOOTHPASTE,0.068
AIM, HIGH,0.062
AIM, GUN,0.041
AIM, POINT,0.034
AIM, DIRECT,0.014
AIM, HIT,0.014
AIM, LOOK,0.014
AIM, SPOT,0.014
AIM, THROW,0.014
AIR, BREATHE,0.176
AIR, OXYGEN,0.142
AIR, PLANE,0.088
AIR, CLOUD,0.068
AIR, SUPPLY,0.068
AIR, WATER,0.068
AIR, POLLUTION,0.054
AIR, SKY,0.047
AIR, CONDITION,0.034
AIR, CLEAN,0.027
AIR, WIND,0.027
AIR, HOT,0.02
AIR, ATMOSPHERE,0.014
AIR, BALLOON,0.014
AIR, FLY,0.014
AIR, LIFE,0.014
AIR, MOLECULE,0.014
AIR FORCE, PLANE,0.22
AIR FORCE, NAVY,0.16
AIR FORCE, ARMY,0.133
AIR FORCE, MARINES,0.107
AIR FORCE, JET,0.067
AIR FORCE, MILITARY,0.033
AIR FORCE, PILOT,0.033
AIR FORCE, ACADEMY,0.027
AIR FORCE, BASE,0.02
AIR FORCE, AIRPLANE,0.013
AIR FORCE, F-16,0.013
AIR FORCE, FLY,0.013
AIR FORCE, MACDILL,0.013
AIR FORCE, MEN,0.013
AIR FORCE, UNIFORM,0.013
AIRCRAFT, PLANE,0.408
AIRCRAFT, CARRIER,0.109
AIRCRAFT, AIRPLANE,0.095
AIRCRAFT, FLY,0.088
AIRCRAFT, PILOT,0.054
AIRCRAFT, AIR FORCE,0.027
AIRCRAFT, AIRPORT,0.02
AIRCRAFT, F-16,0.02
AIRCRAFT, DELTA,0.014
AIRCRAFT, FLIGHT,0.014
AIRCRAFT, JET,0.014
AIRCRAFT, SKY,0.014
AIRPLANE, FLY,0.32
AIRPLANE, CRASH,0.096
AIRPLANE, JET,0.086
AIRPLANE, SKY,0.061
AIRPLANE, FLIGHT,0.051
AIRPLANE, PILOT,0.041
AIRPLANE, AIRPORT,0.036
AIRPLANE, WINGS,0.03
AIRPLANE, CAR,0.02
AIRPLANE, MOVIE,0.02
AIRPLANE, BIRD,0.015
AIRPLANE, BOAT,0.015
AIRPLANE, HELICOPTER,0.015
AIRPLANE, TRANSPORTATION,0.015
AIRPLANE, TRAVEL,0.015
AIRPLANE, AIR,0.01
AIRPLANE, AIRCRAFT,0.01
AIRPLANE, ENGINE,0.01
AIRPLANE, RIDE,0.01
AIRPLANE, TRAIN,0.01
AIRPLANE, TRIP,0.01
AIRPORT, PLANE,0.757
AIRPORT, FLY,0.061
AIRPORT, DEPARTURE,0.014
AIRPORT, PEOPLE,0.014
AIRPORT, TRAVEL,0.014
AIRPORT, TRIP,0.014
ALARM, CLOCK,0.388
ALARM, BELL,0.067
ALARM, AWAKE,0.061
ALARM, SOUND,0.061
ALARM, FIRE,0.048
ALARM, RING,0.048
ALARM, SCARE,0.048
ALARM, MORNING,0.042
ALARM, ALERT,0.024
ALARM, FRIGHT,0.024
ALARM, LOUD,0.018
ALARM, UP,0.018
ALBUM, RECORD,0.333
ALBUM, PICTURE,0.193
ALBUM, PHOTO,0.153
ALBUM, MUSIC,0.1
ALBUM, CD,0.073
ALBUM, COVER,0.04
ALBUM, TAPE,0.02
ALBUM, LP,0.013
ALCOHOL, BEER,0.24
ALCOHOL, DRINK,0.151
ALCOHOL, DRUG,0.116
ALCOHOL, DRUNK,0.11
ALCOHOL, ABUSE,0.041
ALCOHOL, FUN,0.041
ALCOHOL, PARTY,0.034
ALCOHOL, ALCOHOLISM,0.021
ALCOHOL, DRUNK DRIVING,0.014
ALCOHOL, INTOXICATE,0.014
ALCOHOL, PROBLEM,0.014
ALCOHOL, VODKA,0.014
ALE, BEER,0.487
ALE, GINGER,0.133
ALE, STEAK,0.087
ALE, DRINK,0.06
ALE, HOUSE,0.027
ALE, LAGER,0.02
ALE, WINE,0.013
ALERT, AWAKE,0.222
ALERT, AWARE,0.118
ALERT, RED,0.097
ALERT, FIRE,0.062
ALERT, ALARM,0.056
ALERT, ASLEEP,0.049
ALERT, READY,0.042
ALERT, ATTENTIVE,0.035
ALERT, ACTION,0.028
ALERT, CAFFEINE,0.014
ALERT, NOTIFY,0.014
ALERT, ON GUARD,0.014
ALERT, OPEN,0.014
ALGAE, GREEN,0.306
ALGAE, FUNGUS,0.17
ALGAE, POOL,0.041
ALGAE, WATER,0.041
ALGAE, BACTERIA,0.034
ALGAE, LAKE,0.034
ALGAE, SCUM,0.034
ALGAE, PLANT,0.027
ALGAE, POND,0.027
ALGAE, SLIME,0.027
ALGAE, MOSS,0.02
ALGAE, OCEAN,0.02
ALGAE, BIOLOGY,0.014
ALGAE, GROSS,0.014
ALGAE, MOLD,0.014
ALGAE, SEAWEED,0.014
ALGEBRA, MATH,0.655
ALGEBRA, CALCULUS,0.079
ALGEBRA, HARD,0.05
ALGEBRA, NUMBER,0.043
ALGEBRA, CONFUSION,0.014
ALGEBRA, FORMULA,0.014
ALGEBRA, HATE,0.014
ALGEBRA, TRIGONOMETRY,0.014
ALGEBRA, YUCK,0.014
ALIKE, SAME,0.415
ALIKE, DIFFERENT,0.238
ALIKE, SIMILAR,0.204
ALIKE, TWIN,0.02
ALIKE, DIFFER,0.014
ALIKE, DISSIMILAR,0.014
ALIKE, IDENTICAL,0.014
ALIVE, DEAD,0.554
ALIVE, LIVING,0.081
ALIVE, WELL,0.074
ALIVE, BREATHE,0.02
ALIVE, GOOD,0.02
ALIVE, KICKING,0.02
ALIVE, LIVE,0.02
ALIVE, BABY,0.014
ALIVE, DEATH,0.014
ALIVE, HAPPY,0.014
ALIVE, HEALTHY,0.014
ALIVE, LIFE,0.014
ALIVE, VIBRANT,0.014
ALIVE, WAKE,0.014
ALL, NONE,0.333
ALL, EVERYONE,0.122
ALL, MANY,0.122
ALL, EVERY,0.109
ALL, EVERYTHING,0.061
ALL, NOTHING,0.061
ALL, ANY,0.02
ALL, MOST,0.02
ALL, TOGETHER,0.02
ALL, WHOLE,0.02
ALL, ONE,0.014
ALL, SOME,0.014
ALLEGIANCE, PLEDGE,0.311
ALLEGIANCE, FLAG,0.291
ALLEGIANCE, LOYALTY,0.068
ALLEGIANCE, FRIEND,0.02
ALLEGIANCE, HONOR,0.014
ALLEGIANCE, PATRIOTIC,0.014
ALLEGIANCE, TIE,0.014
ALLERGY, SNEEZE,0.407
ALLERGY, COLD,0.159
ALLERGY, SHOT,0.048
ALLERGY, SINUS,0.041
ALLERGY, NOSE,0.034
ALLERGY, ITCH,0.028
ALLERGY, MEDICINE,0.028
ALLERGY, COUGH,0.021
ALLERGY, ATTACK,0.014
ALLERGY, DUST,0.014
ALLERGY, HAY FEVER,0.014
ALLERGY, RASH,0.014
ALLERGY, SICK,0.014
ALLERGY, SKIN,0.014
ALLERGY, SYMPTOM,0.014
ALLEY, STREET,0.207
ALLEY, DARK,0.186
ALLEY, CAT,0.114
ALLEY, ROAD,0.071
ALLEY, WAY,0.064
ALLEY, GARBAGE,0.029
ALLEY, CAN,0.021
ALLEY, CORRIDOR,0.021
ALLEY, LANE,0.021
ALLEY, MUG,0.021
ALLEY, BACK,0.014
ALLEY, BLACK,0.014
ALLEY, BOWLING,0.014
ALLEY, BUILDING,0.014
ALLEY, HALL,0.014
ALLEY, NEW YORK,0.014
ALLEY, TRASH,0.014
ALLEY, WALK,0.014
ALLIGATOR, CROCODILE,0.46
ALLIGATOR, ANIMAL,0.079
ALLIGATOR, FLORIDA,0.048
ALLIGATOR, REPTILE,0.048
ALLIGATOR, ALLEY,0.032
ALLIGATOR, SWAMP,0.032
ALLIGATOR, RIVER,0.024
ALLIGATOR, TEETH,0.024
ALLIGATOR, BIG,0.016
ALLIGATOR, BITE,0.016
ALLIGATOR, DANGEROUS,0.016
ALLIGATOR, GREEN,0.016
ALLIGATOR, LAKE,0.016
ALLOW, LET,0.461
ALLOW, PERMIT,0.161
ALLOW, PERMISSION,0.039
ALLOW, GO,0.028
ALLOW, FORBID,0.017
ALLOW, CAN,0.011
ALLOW, DISALLOW,0.011
ALLOW, FREE,0.011
ALLOW, FREEDOM,0.011
ALLOW, GIVE,0.011
ALLOW, MAKE,0.011
ALLOW, OKAY,0.011
ALLOW, PERMISSIVE,0.011
ALLOW, REFUSE,0.011
ALLOW, RESTRICTION,0.011
ALLOW, YES,0.011
ALMANAC, BOOK,0.203
ALMANAC, MAP,0.101
ALMANAC, DICTIONARY,0.068
ALMANAC, FACTS,0.047
ALMANAC, INFORMATION,0.047
ALMANAC, WORLD,0.047
ALMANAC, ATLAS,0.041
ALMANAC, CALENDAR,0.041
ALMANAC, FARMERS,0.034
ALMANAC, ENCYCLOPEDIA,0.027
ALMANAC, YEAR,0.027
ALMANAC, EVENTS,0.02
ALMANAC, ROADS,0.02
ALMANAC, WEATHER,0.02
ALMANAC, WORDS,0.02
ALMANAC, DATES,0.014
ALMANAC, HISTORY,0.014
ALMANAC, KNOWLEDGE,0.014
ALMIGHTY, GOD,0.618
ALMIGHTY, POWERFUL,0.092
ALMIGHTY, STRONG,0.053
ALMIGHTY, GREAT,0.033
ALMIGHTY, SUPERIOR,0.02
ALMIGHTY, HIGH,0.013
ALMIGHTY, KING,0.013
ALMIGHTY, MIGHTY MOUSE,0.013
ALMOND, NUT,0.338
ALMOND, JOY,0.221
ALMOND, CHOCOLATE,0.084
ALMOND, CANDY,0.058
ALMOND, PEANUT,0.058
ALMOND, BUTTER,0.026
ALMOND, ICE CREAM,0.019
ALMOND, KISSES,0.019
ALMOND, M&M'S,0.019
ALMOND, BAR,0.013
ALMOND, PECAN,0.013
ALONE, LONELY,0.215
ALONE, TOGETHER,0.141
ALONE, SAD,0.081
ALONE, ONE,0.047
ALONE, SOLO,0.04
ALONE, SELF,0.034
ALONE, AFRAID,0.027
ALONE, ISOLATED,0.027
ALONE, DARK,0.02
ALONE, LONESOME,0.02
ALONE, SCARED,0.02
ALONE, SINGLE,0.02
ALONE, SOLITUDE,0.02
ALONE, COMPANY,0.013
ALONE, CROWD,0.013
ALONE, EMPTY,0.013
ALONE, QUIET,0.013
ALONE, SOLITARY,0.013
ALONE, WITHOUT,0.013
ALPHABET, LETTERS,0.412
ALPHABET, SOUP,0.261
ALPHABET, NUMBERS,0.072
ALPHABET, A,0.046
ALPHABET, ABC,0.039
ALPHABET, KINDERGARTEN,0.033
ALPHABET, SCHOOL,0.033
ALPHABET, CEREAL,0.02
ALPHABET, ENGLISH,0.013
ALPHABET, SPELL,0.013
ALPHABET, TWENTY SIX,0.013
ALTER, CHANGE,0.633
ALTER, FIX,0.028
ALTER, EGO,0.022
ALTER, REARRANGE,0.017
ALTERNATIVE, MUSIC,0.211
